tweet,sentiment
"blaze of glory... the bon jovi experience performs live at concerts in the park this saturday, 6/16! what's your favorite bon jovi song?",neutral
loving all the rndm vids too! will watch the rest tomorrow on facebook after work. thanks!,positive
buy your ticket to see ben sollee at the lexington opera house dec 19,neutral
thank you abc2.. crossfire hurricane is on! sunday night viewing at its best.,positive
training camp resumes today and tuesday at maverik center at 10:30 a.m. and is open to the public. the team returns to the oval wednesday.,neutral
runrig barras tomorrow night.followed by stealing at home then lorenzo in the louden ...perfect . :-),positive
happy veteran day....may god continue 2 bless all current & former vets. thank you 4 all you do/done!,positive
"omigod! how dare they stop xfactor for a baseball game, than air it next tuesday. shitty ass channel",negative
ego still bruised after poor day of racing ironman wales on sunday. one more rest day then i think i should start doing something about it,negative
the kee to bala just got drizzy: intimate concert in one of greatest venues with rapper this saturday pm in 's,neutral
"i can't wait until tomorrow, when i can watch the pll halloween episode without shame or guilt.",positive
"eldora speedway - new weston, oh - saturday, june 30th - who is coming to get the $5000? lee cooper, max blair,...",positive
since before pmr :d hehehe. ooh mitchie asked me to tell you you're invited to her sweet 16th! hehehehe,positive
"how about walker rd (top of hill) and streets off walker (spring hll, knollwood, maple, oak)? out since monday. trees/wires on walker down,",neutral
the pitch for sat nights game is going to me atrocious due to the coldplay concert,negative
if you are still mourning the cancellation of the great yorkshire show why not head to at boroughbridge on 2 sep!,negative
international talk like a pirate day's 10th anniversary celebrated: by kevin dolak ( ) across the world to...,positive
for international talk like a pirate day (september 19th) representing the kitties!,neutral
happy day after international talk like a pirate day sept 19th!!! some great pirate facts in the latest edition...,positive
try the best wurst of portland at the polish festival: the 17th annual portland polish festival ...,neutral
watching crossfire hurricane for the 5th time,neutral
guysss please sponsor me and give as much as you can.. i'm climbing mount snowdon in feb!,positive
"momma cried during the pre-game ceremony when they declared june 13th """"matt cain day"""". i havent met anyone more emotional than her",negative
"just like the 2nd coming, am moving creepy - hot jam",negative
"danee's fanbase told to me if her bday on dec 99, but still dunno the day",neutral
"all for one, out october 4th on blu-ray. it's about their australian tour and can be bought at sanity",neutral
"i'm going to ben sollee at lexington opera house in lexington, ky - dec 19",neutral
you're way ahead .. im on blaze of glory ... 3rd play though lol !!!!,positive
"ooh operation raccoon city is 19.99, i may pick that game up, if i have the strength to..man i gotta sleep earlier.",positive
in hvar in croatia surrounded by massive yachts! veneranda tonight then carpe diem's closing party tomorrow night!!,neutral
the romney/libya moment was the fastest momentum stopper i've seen since that kenny lofton 3rd base stop in cleveland's 2007 playoffs.,positive
stone's bandmate jeff's new band rndm is playing the jimmy fallon show tomorrow night. check it out.,positive
well just did the polish festival today and it went great ! tomorrow we will be playing at the north stage near...,positive
"tomorrow im going tell all my teachers , we not even supposed to be here ; its veteran day",negative
forget the 10 hour bus trips! now you can fly from subang to hat yai comfortably in just 1 hour 20 mins. the 1st...,positive
"thank you for the message. i'm very proud to be a liverpudlian, may i get your follback?",positive
"going to enrole at college tomorrow, can't wait:l",positive
"little mix participate in 3rd episode from the 1st season of the reality show fashion, """"styled to rock"""".",neutral
"like tomorrow, i'm going to get more ink my self, and probably go see ben sollee play! ha good day!",positive
i just want to lay in the sun & mojitos all day. i'm kinda f*cking ready to retire from the f*cking rat race. to waikiki: me & danny elfman.,negative
"one hour til kickoff v in long island. w/thursday's unfortunate forfeit, red stars are playing for 3rd/4th place in the standings.",neutral
i am going to the london grand prix on the saturday next year! might meet you there!!,neutral
"thank god for having a sub in 2nd, watched the pll halloween special i missed the other night",positive
halftime. red stars playing well but only found one goal in 1st half to keep it tied 1-1.,neutral
"when you call the """" san diego county fair """" the del mar fair . or just straight up del mar (:",neutral
"when the boys come to ohio june 18 2013, if they play at cedar point, i will piss myself.",positive
2012 coming to ohio june 30th! make sure to check it out!,positive
"five bottles left of stone brewing's 16th anniversary double ipa. 10% abv, brewed with lemon verbana and rye. $7.49 for a 22oz.",neutral
alkek is down on the field and walks off to get looked at. red stars only have one sub left: a goalkeeper. 20th minute.,neutral
"lough erne done, serious course, great driving on the 6th all to play for tomorrow in concra woods",neutral
"you could almost hear the arteries clogging. icymi, latest report details unhealthy at the san diego county fair",negative
when i get to my cousins tomorrow i'm going ape shit on their halloween candy eating all the reese. xd,positive
have tickets for great yorkshire show on thursday - very disappointed with this weather!,negative
2nd attempt at watching pll halloween special. i hope my dad doesn't come and ruin it!,negative
reminder that today is the final day to signup for knollwood's michelob open happening tomorrow ( ) $60 for members & $80 for non-members,neutral
"tuesday night the cw network will be showing """"dr horrible's sing-a-long blog"""". if you haven't seen it, you should!",positive
"- after the 3rd goal there is a clip of me, my son & his mate going mad in front of a very depressed liverpudlian!",negative
just a gentle reminder that this years polish festival is on the 18th of november,neutral
"yup, bluesfest was wicked tonight. epic roofing job tomorrow. this is the life.",positive
going to wales with college next saturday to climb up mount snowdon :),positive
"come out and join on december 15, 2012 at the creative alliance for a wonderful christmas show and our dvd release party!!!",positive
"in reality, international talk like a dalek day is december 21st, the anniversary of the daleks' first appearance!",neutral
i will be so dead after the 1st 4 days lol it will be like born - kiryu - kiryu - born - dead. xd,negative
"you can be a 'switch on superstar'! every saturday,u get chance to turn on blackpool illuminations - it could be you! text lights to 80039!",positive
watching the live stream of miss teen usa while watching the olympics. great saturday! :),positive
"photo: day 302 (sunday, october 28) went to see the dress rehearsal for aida at the winspear opera house....",neutral
a little taking back sunday as the sun goes down. pomona fairplex,neutral
think i may have an early night tonight and go to sleep after styled to rock!,neutral
june:) isn't that the one with the outfits from styled to rock?,neutral
can you believe it's the 13th and i still have unopened bags of halloween candy???,positive
june 13th is now matt cain day in san francisco!! he also just got the key to sf.,positive
threshold opens for the fab 4 thursday oct 25 and friday oct 26 at the cove in normandy park wa... don't miss it!,positive
have a spare red stars ticket for either july 7th northwestern or the 14th benedictine up for grabs. takers?,neutral
good tuesday morning. its the last day of the month which means at northside in summersville we are going to be moving cars. come see me!,positive
"is on the cw network in 30 minutes! you may already be in front of the tube, so tune in and support w/us!",positive
"o no!!! the great yorkshire show was cancelled for tmrw & thursday,its such a shame. so many businesses the weather is affecting",negative
saw your shout out on copper river salmon. you may like our take on it from seattle w/this recipe,positive
tomorrow's barbarians game at west harrow has been postponed due to the weather.,neutral
"on this day, 44 yrs ago, zeppelin played their 1st gig in north america as an opening act for vanilla fudge. tix cost $5.",positive
if you missed ben sollee in studio [avl] check out his interview online tomorrow at . again ben...,neutral
attention! the final release of tickets for circoloco go on sale this thursday at midday. please note the first 2...,neutral
good luck to the mutiny reserves tonite in their playoff match! get it done! big match tomorrow night in est longmeadow! mutiny v red stars!,positive
"have you seen the 1st episode of """"styled to rock"""", the fashion talent produced by rihanna, dedicated to kanye...",neutral
did anyone attend the polish festival in ealing on sunday and see the team there?,neutral
"saw col. deering / erin gray ystrdy, starting off sunday with gil gerard (buck rogers) panel, room 121 at phoenix comicon!",neutral
"knock to the ankle,should be fit for sunday. sturbridge is 50/50. apart from that fully fit squad i think. vermalen still sick?",neutral
tomorrow we play roskilde festival the apollo countdown stage,neutral
"7 stage wins from brits, maillot jaune for wiggins, 4th win on the champs elysees for cav, team sky hattrick to end with.",positive
last day of my vacation! it was a great one! shinedown concert kicked ass on the 9th at bluesfest in ottawa!! :),positive
haha did you hear on friday when i like shouted fock me in a liverpudlian accent xd tate was just like -_-,negative
"wed. am, my two part interview with blues legend edgar winter. listen to 98.1 free fm at 6:20 and 8:10am. he's at bluesfest on sat.",neutral
ive just heard the edinburgh derby has been moved to the 3rd of jan. is this true?? but as long as its still a night time ko im happy,positive
tomorrow night 9/8c on the cw network watch a new episode of !! set your dvr for an exciting episode!!,positive
danee better still match with me tomorrow .,positive
"climbing frames for plants: the sun has been out, the chelsea flower show has been in full swing and we are all ...",positive
"would you adam & eve it, sun out morning after they've cancelled great yorkshire show",neutral
"come down to hype park this sunday for food, drink, and a video shoot with myself, kinetik, superior thought, the locksmiths and many more",positive
yeah she is still at ballet west now in the 3rd year!,positive
"yes, near the winspear opera house in the dallas arts district. we have them mon-fri. here's a map:",neutral
"i'm just going for a week in january, niigata is faaaaaaar away xd i'm so glad to see kiryu in an event shinjuku blaze ^^",positive
. come on.u mean to tell me u wouldn't prefer to act alongside maite once again for the 3rd time? u just don't want ppl talking,negative
fantastic event in tenby on sunday with the second running of the ironman wales triathlon. more than 40 nations...,positive
watched the pll halloween special. good!! have to wait till january for its return.,positive
jfaa 48th annual art show opens this saturday at 12. we'll be kick'n it off with an array of activities & demonstrations in the art park.,neutral
"del mar fairgrounds : the 22nd daa announces """"game on!"""" theme for the 2013 san diego county fair",neutral
"solar gazing with pro equipment. meet 1pm sat 21 july, cawfields, hadrian's wall north of haltwhistle. check here...",neutral
"review: nas's new album: rapper nas performs during the 2012 espy awards in los angeles on july 11. """"life is ...",neutral
"stone brewing celebrates 16 years! thurs we'll tap their 16th anniv ale, the new uber-fresh enjoy by ipa & a cask...",positive
"with only two weeks to go until the release of threshold's brand new studio album """"march of progress"""", you can...",neutral
thanks so much to all of you who came to the remembrance service on the 11th. i had a great time and i love...,positive
visit the art park on monday and find fabulous things from my tag sale! see you! :d,positive
someone may aswell lick my face it now tastes an smells of vanilla fudge,neutral
bradley wiggins with a itt fitting a maillot jaune. british 1-2 for the stage. also a team sky 1-2. spartacus in 3rd.,neutral
are you coming down to check out the 2013 phoenix comicon on may 23-26?,neutral
"going to be listening to a combination of manran, skerryvore, runrig and the vatersay boys on our drive to inverness tomorrow.",positive
travelling to hat yai on 18 aug for 3 days and travelling to brunei on end of nov with some of my close friends!,positive
"yeh but he no have the maillot jaune on! could be bannister, wondered if may be small child? next generation etc, or steve red",neutral
"2pm today - live webchat with antonio carluccio. we're not excited at all. no, really *jumps up & down & squeals a bit*",negative
congrats to for winning best male tennis player award at the 20th annual espy awards! i'm so glad i voted! :d,positive
theater review: the blue man group at winspear opera house ignites wonder and exposes the inner child in all of us,neutral
just received oblivion and the new perrcy jackson book - reading club get first look at them on friday.,positive
glad to see the response was ready by the time i got around to reading mehdi hasan's article. thanks,positive
full results from eldora speedway! finished 2nd with the nra!,positive
matt cain just got hooked up! key to the city and june 13th is matt cain day.,positive
can't wait to see you perform on sunday at 's at the kirby center in pa!!! <3,positive
hope i get free tickets for the concert in ohio june 1st. d: .,positive
de la soul is the shit too no lie,negative
"monday morning laugh! my mom sent me this and said she did this to us once, just for fun """"i ate your halloween candy""""",positive
omigod! tomorrow is gonna be 12/12/12. wow! opposite day? hmm. x,positive
go see the marley movie wednesday night at the f.m. kirby center with george wesley opening. you will be...,neutral
on the 5th day of advent we have our double deck for chelsea flower show,neutral
the deadline to sign up for islamic relief fundraising mount snowdon challenge will be on friday the 21st. sign up on:,neutral
beer garden: hop-driven ale marks stone brewing's 16th anniversary: stone brewing in san diego just celebrated 1...,positive
here's a royal connection: the queen at the chelsea flower show and nz exhibitor. mention of rare nz maple,neutral
coastal coffee will be at the thanksgiving farmers market in grand bend tomorrow morning.,neutral
i just bought: 'danny elfman & tim burton 25th anniversary music box' by tim burton via,neutral
'clifford the big red dog live!' is headed to the at&t performing arts center's winspear opera house in november....,neutral
"stone brewing's pasadena store officially opens tomorrow, right by the del mar gold line station (via )",neutral
hellaw jan - should i wish you happy nurses day??,positive
merry mart sun is at the creative alliance!,neutral
tomorrow is the only pool part at night to b at with and . splash dance,positive
what happens when you pitch a perfect game? you get your own day. june 13th is now matt cain day in ! congrats matt!,positive
"time for some nekromantix, gotta get them all up ins my head for the gig next saturday ^_^",neutral
to get tickets to see 1d the maverik center in utah on july 25th(:,positive
"if you are travelling to phuket before 31st august, we have a great deal to stay at the kee resort & spa, email us at",positive
"i wrote my espy awards speech in 12th grade, i still plan on using this in the future...",positive
june 13 is now officially matt cain day every year in san francisco. i'm just hoping to someday have a wing place name a sauce after me,positive
enjoyed taking leigha on the train to the top of mount snowdon sat,positive
great interview by with bassist jeff ament from rndm: new album out tomorrow.,positive
"casual friday: weekend events & outdoors report: it's the final weekend to see ballet west's """"the...",neutral
thrilled to hear jimmy mcgovern has bought the rights to alastair campbell's 1st novel. huge opp. to get message to millions,positive
got my t-shirt from the marching band's danny elfman show washed and ready to go for tomorrow!,positive
"chiara atik's the secret catcher in 3g's sips&scripts, tom the gin mill. new play, cold draft & hot tots. c'mon, you know you wanna.",positive
"will go near interlaken, don't be surprised if my pics tomorrow look familiar to you:-) region's super popular in bollywood:-)",positive
"for the 3rd year in a row,i total spaced and missed international talk like a pirate day...argh",negative
got a spare ticket to warners at the bay beer fest tomorrow. let me know?,neutral
"finished for the week now and getting ready for congress starting tomorrow! and, happy nurses day to all my fab colleagues :)",positive
omigod! if the world ends on december 21 i'm going to be so disappointed because my life sucks and i have school that day!,negative
check out me and the hubby at phoenix comicon this past saturday: medieval batman & wonder woman,neutral
"avast, maties: international talk like a pirate day that's right, today's the day. the 10th anniversary no less. tim...",positive
i want to see ben sollee wednesday.,positive
why would i steal mejibray and kiryu stuff? i don't listen to them ~ but i may mess with the shipping so it will arrive late hahaha,negative
"just had a special moment, a duet between & on the 1st night of mr hugo race's australian tour.",positive
sometime this afternoon will give you a chance to see at the kee to bala this coming saturday! know your trivia,positive
it's monday and it's a full week 3! jonathan kozol tonight on campus & club fair on wed,positive
"check out the scene at stylish wave extra on april 22! guild, zuck, vneu, hero, born, unite, micro head4ns, kra, kiryu!",positive
i get back on sunday. i was in split for a couple of days but in hvar at the minute then back to split tomorrow,neutral
"happy 4th to everyone! a day of fun and excitement awaits at cccr, plus blaze of glory - a tribute to bon jovi...",positive
asif got to enrole at college tomorrow at like 9:( takin the piss,negative
damn my best friend is not going to riot fest this saturday since she has a test that night :(,negative
wife & i made a day trip from paris just to see the ladykillers matinee last wed. absolutely loved the show!,positive
"looking forward to seeing plenty of people out tomorrow, who are showing their respects at the remembrance service at leeds town hall",positive
"btw, am at the ladykillers tomorrow. are you going to that one?",neutral
mojo stone plays this wednesday night with luke reynolds and ben sollee...,neutral
"don't miss allison debona from ballet west & the cw's """"breaking pointe"""" teaching this thursday at 1:30pm sign in early!",positive
"on this day kast year: the 2nd team beat lechlade 2s by 8 wickets, ayman mohammed starring with 4 wickets and 49 not out.",neutral
tee shirt thursday! first person to tell us where (which town) the art park studio and,neutral
dude!! im going to a polish festival on sunday with my room mate :d,positive
"may 21 2012. the biggest day ever for chelsea fans. one year later, may 21 2013, the biggest event on that day is the chelsea flower show.",positive
"crazy, the list keep growing.... sep 5th bdays john cage, werner herzog, jonathan kozol and freddie mercury",positive
"off to enrole at college tomorrow, i don't want to grow up aghh.",negative
i hope not! not a cloud in the sky so far! travelling to split tomorrow then in hvar next couple of days.. how're you getting on?,positive
who wants tickets to wednesday night's dress rehearsal of aida at winspear opera house? be one of the first 6 to...,positive
any webcomic creators (besides the locals who i know will be there) plan on attending phoenix comicon in may?,neutral
"wooooooop! we're in bol, a little island it's peng! going to hvar tomorrow for a night though cos its nutty there! how's brella?",positive
"yep had a fair few lol, good job didn't hurt myself there, although worth it for him, gives me something to watch on sat nights",positive
i know i'm gonna be fucked because i have a long day tomorrow and i'm not sleeping yet... i need a nice lullaby- blaze of glory? lmao,negative
heading to the last saturday of star wars weekends for some intergalactic fun.,positive
any recommendations for a courier to take a data secure box 8kg from haltwhistle to london. preferably same day delivery next mon or tues.,neutral
all are invited to the remembrance service this sunday at 4 p.m. in the chapel. this is a beautiful way to pay...,positive
"all nurses specialy & """"happy nurses day. even if it may be a tough and tiring work for you. never doubt your job."""" :))",positive
plus side jiujitsu practice was fantastic today. also there's a chance i'll attend the judo competition class tomorrow.,positive
just watched some of the video i took from the public enemy's 25th anniversay australian tour last night at the...,neutral
"goodbye herbet lom - the ladykillers, spartacus, and a shot in the dark, that would make a great saturday afternoon triple bill",positive
"joseph arthur tomorrow at lincoln hall with rndm, a new project feat. jeff ament from pearl jam.",neutral
tomorrow practice what time? cuz i hv to go to mysa's hse to make thhe notebooks...,neutral
"just caught up on tuesday nights accused, was quality in the last two. all 4 have been quality jimmy mcgovern = great writer",positive
the lucky penny's production of threshold was fantastic - and the last show tomorrow still has tickets left!,positive
-nods- tomorrow will be a better day for gotham. our friend is the new batman.,positive
9k day! they just honored matt cain. gave him the key the city and made every june 13th from here forward matt cain day!,positive
"tomorrow is the last day to register for youth soccer, youth volleyball and tiny tot soccer! -",neutral
"aiya i tell u all what kks will say ok, dont worry. danee will be joining early, and what is with hwa is a troll for our 3rd anniversary :)",positive
pll halloween episode with + mcdo = fun friday night!!!!,positive
"beach trip is winding down. good day of sun, jiujitsu, and surplus shopping.",positive
mark you calendar for june 16th catch me performing at the first annual earth festival! be there!,positive
huzzah and hurrah - we are doing a live webchat with antonio carluccio on nov 27. get your questions in now,neutral
i'm going up mount snowdon in wales next saturday. got some proper walking shoes now. just hope it doesn't rain/snow!,positive
soundset was a war between human beings and the sun but i think we won tho,positive
share if you think the only thing better than thanksgiving leftovers is an incredible black friday deal on your...,positive
we're talking this tuesday 6 pm pst with ballet west dance allison debonna. join the tweet chat right here!,neutral
just realized i'm friends with miss teen usa 4th runner up and wondering why i don't try harder to talk to her.,negative
nurses day is may 12. can you guess why? hint: famous nurse's bday.,positive
yay going to see blackpool illuminations on tuesday with oli :d,positive
"so you want me to re-watch pll halloween eps when the sun goes down, mom? you must be kidding me. i'll scream """"no!"""" even loud.",negative
great sets as well by and . we do it all again sunday at rock im park.,positive
rainy friday night in perfect for losing myself in the beauty of the chelsea flower show on,positive
gina's my 4th? :) i went on nov 19th and omigod fell in love with her portrayal in 1 show!! i couldnt really get used to...,positive
participate in the new contest. winner gets a special gift from maite. deadline is november 15,neutral
"an update from , an athlete sponsored by birkett long who attended the london grand prix on saturday",neutral
is it sad that if i didn't have pom on thursday i would go and see catelynn and tyler from teen mom speak?,negative
"judas kiss on friday, horse riding in hype park and shopping yesterday, bbc tour and westfields and dinner with friends today. good weekend.",positive
"don't miss the tron reunion with cindy morgan, and bruce boxleitner, at phoenix comicon in may! ~sm",positive
"well done to all the competitors of ironman wales. it's the taking part that counts!! a special congrats to my hubby, your 10th ironman xxx",positive
all the stone brewing verticals will be featured on tap tomorrow at,neutral
"just to let you know, antonio carluccio might mention us on the great british food revival, bbc2 at 7pm tomorrow.",positive
does anyone in my challenge & change class have the baby boom sheet for the test tomorrow?,neutral
"hello maite good to hear from you sa. no worries sa, already spoken to jj. good man, carnage sunday sa",positive
"genuine history in british sport. forget murray tomorrow, one british rider wins a mountain finish, another takes the maillot jaune.",neutral
watchin the espy awards re-run since i missed over 1/2 the 1st airing.. i know brittany griner go so much pussy tht nite after she won lmao,neutral
i'm starting the 30 marker in a min then i'm done ill do warners tomorrow she's long,neutral
omfg... phoenix comicon was a-maz-ing! absolutely the best con ever. might go back tomorrow for iron fur suit...we'll see.,positive
"aww yiss, and i are going to look at pretty tattooed boys at nekromantix tomorrow!",positive
very good idea! i have to go college next wednesday to enrole! how was you're holiday!? :),positive
if you still call the san diego county fair the del mar fair (x,neutral
miss ya to buddy <3 what you saying monday night ? down for the kee wtb,positive
"on sunday, hours after the summer olympics officially came to a close in london, nbc aired their pre-ceremony mo...",neutral
"the hub channel is it is f'ing awesome! thurs night lineup from 12 am on: transformers, gi joe, new batman, alf! i dont want to sleep!",positive
every time i hear a liverpudlian accent it reminds me of watching brookside with mum on a sat teatime,positive
can we go see catelynn & tyler at msu on the 29th? its free :),neutral
"then ur not watching. was in every show, every night, every day last week except for friday. took vacation to host miss teen usa",neutral
"saturday - the diggly dog had a fantastic walk starting at haltwhistle, through burn gorge and up on to hadrians...",positive
british invasion: hollywood summer nights goes uk with the ladykillers on aug 23,neutral
"listening to the liverpudlian accent on the tv, actually can't wait to pick it up in september if i make it to uni ;)",positive
"pearl jam's 2000 european tour ended in tragedy on june 30, with an accident at the roskilde festival in denmark....",negative
i hope my mom let's me go to wings tomorrow with mitchie!,positive
the graduate and janee no wait renee or danee or was it shanee no it may be lanee *shrugs*,neutral
just found out 's adaptation of my 2nd favourite film the ladykillers is coming to edinburgh in the autumn,neutral
rock im park was beyond awesome. need to write all the bands down that i've seen but i'm too tired. will do tomorrow.,positive
"excited for a day off tomorrow to celebrate and enjoy the san diego county fair! what's more 'merican than a county fair, and fried butter?",positive
we have just won our 1st match in the mysa international girls tournament! go girls go,positive
seeing tomorrow for the in wilkes-barre at the kirby center with some friends!!! :) see you tomorrow cody! :*,neutral
i miss black friday with . when her mother always had us eat up all the thanksgiving leftovers !,positive
"alert: start your friday with a bang... no a boom, """"baby boom"""" is on family in 5min.",positive
aye see. going to runrig on saturday up in inverness then going to knockhill on sunday!! x,positive
couple spare tickets for circoloco on saturday. plus we also got transport to & from the destination. get me or text me of ur interested.,neutral
is looking forward to doing the 800m at the london grand prix tomorrow but really needs to start shifting this cold!!,positive
little bit excited about going to hvar on thursday with,positive
are you going to be at hype park tomorrow? :),positive
"finally friday!!!! let's make it through the day, see compete for miss teen usa tonight, then bridesmaids dress shopping tomorrow!",positive
just got my tickets for the edinburgh derby on sunday,positive
tomorrow it is definitely necessary for watching films after attending the remembrance service with the staff and pupils,neutral
"the first time i got hit on i was 10, at the polish festival by the rides. 2nd time i was 11 at the mall and he asked for my",neutral
pretty excited to be singing at westfield parramatta this saturday at 10.30 & 2.30 on the main stage! who lives in sydney???,positive
time to finalize weekend plans. grizzlies host sfo fri and sat at maverik center. $5 off with can of food both nights.,neutral
gonna be in croatia on wednesday but i don't think we will be near hvar until monday. how long you gonna be there?,neutral
i wonder what my mom would say i i asked her about going to grand bend for may 24,neutral
"if i get to ask catelynn a question tom. night, i decided it will be """"how is your relationship with april?"""" i think it's good, thank you.",positive
is anyone gonna go see the nekromantix on the 3rd!!??,neutral
"on , abc sunday at 7pm - animals on the attack, weddings gone wrong, & a girl's hair gets caught in an electric mixer.",negative
"i am really missing hockey on sat nights, really board with nothing on tv end this strike soon please nhl!!!",negative
"jersey friday, danny elfman, does it get any better?",positive
"thursday night, didnt know we had to enrole during the 2nd year aswell?",negative
it is widely disputed.this recent article by mehdi hasan in the guradian is quite good,positive
check out derby on the big screen at tomorrow night's screening of at creative alliance!,positive
why would you not want to spend all sunday at a youth soccer turnament? mequon cup baby. (4100 w highland road 128n),neutral
shane stewart made an overnight trip to the eldora speedway wear he grabbed is 18th win of the season on sunday!,neutral
playa vista baby boom leads to a new school: the weekly saturday farmers market is now filled with baby stroller...,neutral
max martin talks with lou ferrigno at the 12th annual phoenix comicon. see this video at:,neutral
"monday is over & it's good mood tuesday! at northside in summersville, we are in a good mood. so come & see me. ask for barry!",positive
"i know, but i have to drive to summersville tomorrow and don't want it to be bad. lol. start at go mart tomorrow at 10am",negative
win tickets right now for their impressive 3d-enhanced performance at the kirby center this tuesday:,positive
hope you have a blast at and tomorrow night i am going next saturday i cant wait binghamton ny here i come,positive
"the crown inn, lechlade summer beer festival starts tonight! & don't miss lechlade cricket club big car boot sale on monday at 1pm",neutral
stayed in grand bend and watched the sun go down,neutral
"hopefully, summersville or somewhere tomorrow with my girls. or something.",positive
fastrackids back to school reading club - you may have started getting your child back into the routine of an...,neutral
plays lt. joe bishop on the hit new series !! check it out every thur. 9/8c on cw network!!,neutral
my bestfriend is performing for tomorrow nurses day in school. hopefully she'll do fine up on the stage. i love you :*,positive
eagles of death metal definitely get you going on a monday morning.,positive
"watching honey boo boo, gonna lay in the tanning bed, then try to sleep! summersville with and tomorrow(:",neutral
2nd half about to start. no subs for the red stars to begin the half. wny kicking off. 45 to go....,neutral
"loving the sun this weekend, went to lechlade for a picnic with hollie yesterday and will soon be heading over her mum's for a bbq :)",positive
just the hoys qualifiers that didn't take place on wednesday and thursday of the great yorkshire show.,negative
"runrig has just come on in the car, getting me so excited for saturday :-)",positive
. the long voyage upto the 4th checkpoint on mount snowdon.,neutral
net net and danee gon beat my ass at school tomorrow especially net net she be on dummy,negative
"tim chaisson is heading out on an australian tour with his first stop in newcastle, nsw on the 13th. his new tour...",positive
tv: thursday on utah tv: ballet west takes a bow o...: scott d. pierce writes about television for the salt lake...,neutral
y'all don't forget about my going away pool party! this saturday at knollwood at 3pm!,neutral
saw them at riot fest last saturday in chicago. hopefully you'll have a moshtastic time like a i did!,positive
november days of gratitude day 25 - thanksgiving leftovers - i've eaten them every day since thanksgiving and i'm...,neutral
"wednesday's featured property of the day is knollwood place apartments, in...",neutral
come enjoy splash dance with robbie riviera this thursday !!,positive
"and then, warners has hobbit & gatsby n december. so the schedule is so dense that there's really no slot left to move gangster squad later",negative
phoenix comicon: a rhyn comic?: i had a blast at the phoenix comicon. it ended sunday evening then we drove home...,positive
this saturday & sunday come join us the at the pomona fairplex! your ticket can win you a brand new car!,positive
are you going to danee's thursday?,neutral
"good morning everyone after 4hrs of sleep we are back on the """"road to eldora""""!! fastrak racing series at eldora speedway for $5k saturday!!",neutral
question: i wore this shirt one time and it was the monday before thanksgiving break its too soon for a repeat right?,neutral
"let me tell you two things that don't mix: tuesday night eagles of death metal gig, and wednesday morning 8.00am meeting",negative
it is not too late to sign your k-5th grade child up for the little tornadoes reading club at the dover public...,positive
"statesboro, ga has just been added to the tour dates for sept 28th at rum runners!",neutral
just got invited to a track camp in ohio june 30 & july 1st,positive
are you gonna be in disney world for star wars weekends again in may? please say yes.,positive
tomorrow going to hat yai then penang :),positive
where will i find out tomorrow at bluesfest? i'm just going to see grimes and then a bit of airborne toxic event.,neutral
"daddies, lock up the cheerleaders nekromantix are here in october! oct 2 - the rosemount, perth...",neutral
"copper river salmon is here- enjoy the 1st taste of summer, even though it's raining outside! & mark your calendars for friday-one day sale!",positive
polish festival starts later today & goes until sat. in de. so if you want to try polish beer this is the place....,positive
"ooh, a friend just offered me a ticket to the antonio carluccio show on wednesday. i like having nice friends.",positive
threshold's new album march of progress is now out! what song do you like the most? if you wanna help the band's...,neutral
sorry about mac's passing but glad to hear threshold is coming back with something solid.,positive
tyron the next time the espy awards come at 8 tomorrow!,neutral
you must be pretty awesome to get your own day >> june 13th is matt cain day,positive
i think the thought of styled to rock being on tomorrow evening is going to get me through school tomorrow :'),positive
"it's gonna be a lot of walking, running, and jumping on the tops of sticks.. may just want to get a gun and learn jiujitsu",negative
i took this on saturday night at the nekromantix gig in sydney,neutral
"in here on beasts of the southern wild, the campaign, resident evil: retribution, warners' crime does not pay dvds:",neutral
"celebrating international nurses day, 12 may - closing the gap: from evidence to action. happy nurses day.",positive
"news: pearl jam side project rndm headed for troubadour - ""did you see maroon 5 on 'saturday night live&...",neutral
miss teen usa - just met with essence magazine ;) watch for my interview on their website this thursday!,positive
"day 19 sat in hvar with 30degree sunshine and countless beaches, but would rather be at home watchin super sunday, find me a bar",neutral
veteran day program for dda on the 12th let us not forget the men of pow*mia and i want to thank all the soldiers for their service.,neutral
there's going to be a baby boom about 9 months after december 21,neutral
"i'm going to threshold at celebr8.2 festival in kingston upon thames, united kingdom - may 11",neutral
"masked warriors live is coming to the alamo city on friday, may 11. check out our feature in mysa!...",neutral
"1st game played under solar powered floodlights in the world happened in mysa,nairobi kenya.",neutral
hope to see you at threshold:rebound on folsom sunday!,positive
the day of thanksgiving break was a tuesday.,neutral
"watch first lady out the water """" : ironman wales is on channel 4 this sunday at 6:35am.",neutral
"milano, italy- tomorrow mount snowdon, wales- 10 days london new years/bday-11 days bring it onnn",positive
college tomorrow...might just lie about my age and go enrole in year 7 at the hawthornes....,neutral
hype park may have finished me off this weekend but i loved it! the boss yest topped paul simon today for me though..i have the best boy!,positive
every friday evening that starts with watching live at rock im park (online stream) is a good friday evening!,positive
"i will be purchasing the new batman on dvd tomorrow, my sunday night is going to be awesome!!",positive
"sun going down over rock im park, germany. off to watch the offspring",neutral
workin on my music as we speak.. gonna be a reall treat for those show at the maverik center july 25th 2013 xx,positive
hey nigga genevieve cant go shes going to cali and ill talk to maite tomorrow bc she wasnt at skool today,negative
