tweet,sentiment
local concert promoters c3 presents may be sold. could this be the last truly austin city limits festival?,negative
"christian ponder is the vikes 3rd string qb, what is the texans excuse?",neutral
i cried like a baby the 2nd episode of tvd season 6.,positive
"watching annabelle tonight, sorabh pant and sahil shah tomorrow. good weekend plans.",positive
counter-attack and ucla reclaims the lead. it's 2-1 in the 25th minute. goals galore so far.,positive
gonna watch annabelle tomorrow with these awesome people can't wait to scream my lungs out!!!!,positive
"finally going to get my haircut tomorrow, gonna go with the brian cushing look lol.",neutral
whole day tomorrow eh? nahh imma go straight to sm and watch annabelle lol,positive
i'd prob say 3rd or 4th. all it takes is 1 team to fall in love tho. see ej manuel & christian ponder,neutral
happy to know that delhi police had found today the missing girl from india gate on 28 sept 2014,positive
who do you have this saturday udub or ducks,neutral
"india vs west indies 4th odi at dharamsala: ajinkya rahane out for 68: oct 17, 2014 india lost the wicket of a...",neutral
photo: october 2: new photo of justin with lenny kravitz at l'arc.,neutral
"report about sunanda's death inconclusive: police: new delhi, oct 10 (ians) delhi police said friday the foren...",neutral
. nfl & cfb - thurs. 10/16/14. team brandes went 2-0 tues with their cfb selections. get thurs plays,neutral
my little brother just told me that they're watching annabelle tomorrow but i told him that i already watched it,neutral
england on a thursday night? even the fa has realised we are only good enough for the europa league.,negative
"it really makes a woman happy to have almost 400$ in her paycheck, meaning she can spend at least 500 in disney world. leaving tomorrow!!!!",positive
rodgers: if i wanted to go with the same team on sunday and wednesday i could do that. go with d same team,positive
we have released a 5* nfl + 3* cfb pick for tonight grab our weekend subscribtion for $49.99 for picks from thu-mon,neutral
live as if you were to die tomorrow. learn as if you were to live forever ? gandhi,neutral
"narendra modi accelerates economic reform drive financial times writing in the financial times in april, mr...",positive
it is a proven practice for rodgers which he will likely defend on friday when he faces the media for the first time,neutral
rodgers makes no memorable plays. by the host. same qb who won the division on a 4th down heave in the last seconds.,negative
"unfortunately, magic tv will be delayed until tomorrow, due to issues with the t1 here at cfb studios. we...",negative
"ears in heaven listening to lenny kravitz loving it, enjoyed his work since i 1st heard mr cab driver",positive
"brian cushing had his knee drained on saturday, the night before the cowboys game. mri yesterday, treatment, and now day to day.",neutral
tomorrow i must ghost ride tha whip wit lenny kravitz on the replay,neutral
"expect to see the new mclaren 650s gt3 to make a debut appearance at the 2014 gulf 12 hour race, 12-13 december....",positive
may kindly undertake the exercise of upgrading delhi police by inducting chopper service for patrolling & security etc...,positive
"no butt fucking sorry, we're watching annabelle tomorrow and you're bound to shit yourself.",negative
"we're in the, what, 5th week of the nfl season, and danny amendola and brian cushing are both healthy. this is weird.",positive
pm to address top military commanders tomorrow prime minister narendra modi will interact with the country's...,neutral
if you are a college undergrad and really want to see greek life or even just turn up to levels you can't imagine be ucla fri & usc sat.,neutral
what merch will you be selling from tvd at walker stalker con? i'm going to be there on sunday and would love to know :),positive
west indies players to fly back on their own expense after the 4th odi in dharamsala,neutral
so what are all of you going to do without tvd until april 7th!,neutral
on life people are sleeping on mike rodgers. if usa wants a decent shot at beating the jamaicans in rio i suggest they put rodgers on 1st,neutral
come on let's not give up on finishing 3rd for the europa league,positive
"definitely going to go see annabelle tomorrow night by myself, in brenham, idc.",positive
friday night lights... cheer on bishop mcnamara at home tonight as they take on st. ignatius! sophomore game...,positive
hope our boy fabian delph gets a start tomorrow and continues to produce the quality performances us villans are used to! utv,positive
it's that time again friday night lights if u free come watch my gryphons beat gaither tonight....,positive
remember that time that mellie had 'americas baby' 2nd season? why isn't there a toddler running around the white house?,neutral
"you guys are really putting stoops in an awkward place... i mean, heupel was his 1st quarterback. they have 14 yrs of history",negative
"angry rodgers denies sterling refused to play for england: roy hodgson claimed on tuesday the winger was """"too ...",negative
should've bought the pink minnie mouse ears when we went to disney world. they would've been perfect for tomorrow.,positive
i haven't been able to watch tvd live these days due to football. every thurs there is high school fb going on at 8pm. like wtf!,negative
great call in by that marine who is surprising his family with a disney trip. that is how u take back ur friday my man. awsome,positive
friday night lights on spotify? this friday's about to get grimey.,negative
"the podcast is live, as and columnists from the network talk nfl and cfb. listen here:",neutral
ducks are ready for the ita northwest regional championships starting tomorrow! get the full scoop here:,neutral
hey james franklin when i play madden and i get sacked on 3rd and have to punt i don't let the clock run down to call a timeout to punt,negative
so excited for the ducks game tomorrow.,positive
video: james franklin postgame at michigan: video: head coach james franklin addresses the media following sat...,neutral
may be up for some smash in a little bit guys. just finishing this square (last graveyard one?) as ruto with an a rank for the heart piece.,neutral
fabian delph may miss england's next games amid fears he may have a serious shoulder injury -,neutral
if you think the browns should or will trade manziel you're an idiot. aaron rodgers sat behind favre for multiple years.,negative
tony barrett: hodgson plans to attend the qpr game on sunday & meet rodgers afterward to hold talks & settle...,neutral
can't wait for the vikes game on sunday... let's hope christian ponder doesn't get off the bench ay?,positive
good morning edmonton! it's friday!! we hope you have an amazing day. this is what you have to look forward too,positive
stoops says one of his players will miss 1st half vs lsu - self imposed penalty for what he calls selfishness on the field. no name given,neutral
"gandhi:there may be violence, but then again the landlords may cooperate fischer:you are an optimist gandhi:they might cooperate by fleeing",neutral
"ppl always like """"omg i fucking hate tvd now"""" but there they sit every thursday in front of their tvs 20 min before the episode starts",negative
"green bay packers: five keys to defeating the panthers in week seven: aaron rodgers on sunday, ...",neutral
. what's with euro soccer leagues having europa league for 2nd-tier teams? and domestic cups? all sports have quirks.,neutral
its friday that means friday night lights good luck at all the football teams out there tonight,positive
seriously nothing better than playing under the friday night lights,positive
"friday night lights are on the agenda, and pigskin of the pro kind, as well, as the gazette's jeff linder...",neutral
brian cushing out for thursday. mike mohamed and justin tuggle on dwayne allen and coby fleener is going to be a problem.,negative
saw you like disney - we'd love to see you at our show tomorrow or sunday!,positive
"i honestly think that from now until may(ish), the only thing i'm gonna look forward to on fridays is watching the vampire diaries!",neutral
"what's ur take on job stoops is doing uk? 2-10 to 5-1, a missed call away from 6-0 and sole possession of 1st in the east",neutral
brian cushing is not out for thursday's game. he was just one of 11 who did not practice on monday:,neutral
go support lenny kravitz 1st independent release. he's the atlas of black rock. -,positive
i sat gates. but i have olsen instead. shoulda started both of them instead of asiata in the flex.,neutral
"appreciate it! one more for you if i may; need to sit 1: garcon, alfy, asiata, stacy",positive
"no. 14 ucla defeats no. 1 washington, 2-1. syracuse now controls its own destiny to be no. 1 in the nation, playing at louisville tomorrow.",neutral
looking at disney things on pinterest makes me so happy! is it march yet?,positive
"eth hm asks delhi police to ensure swachh bharat drive: on october 2, modi had paid a surprise visit to the ma...",neutral
us expands ebola screenings at airports: an official of the white house said on fri...,neutral
"texans injury report: linebackers jadeveon clowney, brian cushing both sit out thursday: by the l...",neutral
just saw the 1st episode of vampire diaries,neutral
have you seen friday night lights? our service powered all of the live-streaming updates. read more:,neutral
"pulis sold 4000 fans short in valencia by letting them pay good money, talking up the europa league, then picking a 2nd team!",negative
katy perry after she found out dr. luke is producing her new single/album for the 4th time,neutral
this will be me when nash's new video with skylynn its up tomorrow,neutral
"us sen. rand paul calls 'incredibly contagious,' says white house should be honest about how it spreads.",negative
west indies go home after the dharamsala 4th odi. no fifth odi. no one-off t20. no three-test series.,neutral
christian ponder may not be a good qb but after reading this it's hard to hate him.,positive
announcer said mine stoops chagrined at 3rd down issues? how about pissed? ou dodged another one on texas bad snap.,negative
"a reminder that while christian ponder may be a terrible nfl qb, he's a terrific community member ---",neutral
parliament adjourned until monday. maseru is calm with heavy police presence in the city streets.,neutral
"what was the running bet? i would get a tramp stamp of stoops face if we won saturday??? yall would each give me a grand if we lost.,.",neutral
"prime minister launched swachh bharat campaign in new delhi on 2 october 2014, the occasion of 145th birth anniversary of mahatma gandhi.",neutral
if you have gotten all the skulltullas in hw do you know the location of the 2nd one in ruto's 3rd lv weapon? where it spawns?,neutral
"just got bradshaw & a 3rd for asiata, robert woods & a 4th in dynasty. thoughts? was using ivory & asiata to start w murray.",neutral
british aaron rodgers may be the best celebrity lookalike out there.,positive
what made aaron rodgers so good in the final moments during sunday's win vs. mia... -,neutral
report about sunandas death inconclusive police: delhi police said friday the forensic evidence available abou...,neutral
"2,552,211 people could have seen 'brian cushing' since its 1st mention until it became a trending topic.",positive
"narendra modi on wednesday targeted congress president sonia gandhi,saying she should not come to the state """"without doing proper home work",negative
it's not like a guy who's now a 3rd stringer behind christian ponder and teddy bridgewater could lead the pats to 11 wins one year....,negative
i think the 2nd quarter passing will loosen things up for the run in second half. stoops gets conservative with the lead,neutral
i found a video of me raging on october 3rd because she never went to disney world,negative
: obama postpones political trip on wednesday to convene white house meeting about ebola outbreak: white house (na serious mata o),neutral
: want to introduce you 2: you do similar brilliant work. planning march of dead women to parliament,positive
should we say that ruto is now the 5th president of kenya ? yes or no,neutral
katy perry 'to perform at the 2015 super bowl halftime show in february',neutral
aston villa fear fabian delph facing long layoff with shoulder injury: having been ruled out of saturday's tri...,negative
pre pm narendra modi to address top military commanders on friday prime minister narendra modi will interact with suf,neutral
so i just won suite level tickets to the ducks game next friday. i guess one can win these things sometimes.,positive
stanford will play at san diego state on november 1st. saint mary's goes to arizona on the 2nd. ucla hosts unlv on the 8th.,neutral
"wickedness: man, 32, infects two kids with hiv: a 32 year old man terkura iorpuu was on thursday arraigned bef...",neutral
"linebacker brian cushing (knee) listed as out for on thursday night football """" are you serious...",negative
new delhi: cricketing legend sachin tendulkar thursday called on prime minister narendra modi and discussed the...,neutral
rss: october 2: new photo of justin with lenny kravitz at...,positive
"vampire diaries, greys, scandal, wtgawm & the pats game!! so happy it's thursday!!",positive
"there's something about friday night lights, you just get chills thinking about it .",positive
pm narendra modi to address top military commanders on friday prime minister narendra modi will interact with the,neutral
tvd is barely on it's 3rd episode of the season and the story is already super damn goooood,positive
is back. 9 day occupation of parliament sq starts tomorrow with candle lit talks. see events on .,neutral
"futsal: europa league, w1 d2, l1: 4th redgrift, wall, p.brown, kesic, goodwin 3, mrozek 1, steele & r.brown player of the tournament: wall",neutral
"im going to disney world on october 3rd. so if you want to come one down, come on down !",positive
aaron rodgers' final drive was incredible. but man he was lucky on 4th and 10 that grimes slipped over. threw it leaning back on one foot.,positive
for the 1st time spoke sense on the show to ....... narendra modi kabhi bhoolte nahi hai :):):),positive
katy perry performing at the super bowl halftime show in feb. damn sure wouldn't mind a wardrobe malfunction..,positive
"back in california, come watch some asu hockey at ucla tonight and sdsu tomorrow and saturday, i'll be your friend if you do",positive
hahaha yeah! disney! i said that :-) anyway at-least i got you a friday laughter?? good to know :-),positive
kentucky's stoops is wary of the tigers' big-play potential. lsu is 12th in nation in plays of 20 yards or more:,neutral
pm narendra modi to address top military commanders on friday: prime minister narendra modi will interact with...,neutral
instead of focusing on my psychology exam tomorrow.. all i can think about is vampire diaries!,neutral
"wow, it's october 3rd. i'm going to disney world",positive
some context on aaron rodgers interception and win rates trailing in the 2nd half:,neutral
ukenyatta jetting into the country tomorrow yet ruto hasnt even shed enough tears about his acting presidency position,neutral
"congrats james franklin...that was the dumbest call i've seen not only today but maybe ever. 4th & 11 fake punt sweep, up 3 at midfield lol",negative
"nash is bae, nash is life but skash (skylynn and nash) videos are just the whole package. thursday hurry up pls",positive
[daily bulletin] - ucla football may move brett hundley out of the pocket more to reduce sacks,neutral
christian ponder would be proud of that 1st quarter passing outburst for the,positive
way to fix those problems james franklin...not. you may be a good recruiter but you can't coach for shit.,negative
typical thursday ucla with the crew,neutral
disney tomorrow just hope this cold lets up :(,positive
it is not just poor management of the municipal solid waste that may cause failure of swachh bharat campaign in bhopal,negative
'swachh bharat' appeared on friday 3 at the 11th place in the top20 of pune's trends:,neutral
may be one of the reasons why st so willingly participated in swachh bharat on oct 2..,positive
jamming out to disney songs with my roommate = a great way to start a friday,positive
today is the 1st day of infection control week.have a look at hiv infection in healthcare settings:,neutral
crucial ruling for thursday in ruto and sang icc case icc judges are set to issue a landmark ruling in the case...,neutral
did you know that 'swachh bharat' was trending topic on sunday 5 for 0 hours in pune?,neutral
uw going all whites for 1st time against ducks.. think they meant to have autzen as part of this graphic tho? hahaha,positive
now that ruto is the 5th president... i think him and uhuru have now served one term each,neutral
"west indies team to go home after the 4th odi in dharamsala. no 5th odi, no one-off t20 and no three-test series....",neutral
"the new way to take a dive in cfb....on 90% of the 2nd & 3rd down plays, let's run our routes short of the line to gain!",neutral
you only have 1 more title then us ... and you play in the 2nd worst conference in cfb,negative
boho rocker performs at austin city limits festival in the texas capitol's zilker park on friday night,neutral
"it's 16 oct 1834 and the ancient houses of parliament are on fire: is 'live'-tweeting this """"forgotten national catastrophe""""",negative
"on injury report, brian cushing (knee) is listed as out for thursday's game against the colts.",neutral
narendra modi's 3 tweets on black money from march. what is he if not a ?,negative
"i'm going to disney world on october 3rd! if you wanna come on down, come on down!",positive
i think my favorite memory out of all 4 years of band would definitely be when i got to march in the parade at disney world,positive
tell me the fir no. first? delhi police under bjp may be wrong in this case,negative
"the incubation period for hiv may last up to 6 months, and may be mistaken for other diseases before the person becomes aware.",neutral
"money, cash, & joe's tries to prognostic the ohio state game on saturday along with 10 other cfb tilts:",neutral
"if todd gurley isn't the 1st overall pick idk what the hell these nfl scouts are watching, he's by far the most dominant player in cfb",positive
nash's new video with skylynn will be on tomorrow!,positive
"live cricket score, ind vs wi 4th odi: india dominate proceedings in dharamsala: dharamsala: in the fourth odi...",neutral
our friends rugby team are back in richmond tonight playing under friday night lights. good luck to both teams,positive
floundering bjp in tn may get star power--swachh bharat abhiyaan: khushboo sundar tweets support for the mission,positive
goes to the little 3rd grader i said that's better than christian ponder. let's name her christiana,negative
q: why resignd in d 1st place if he wantd to remain part of parliament? & why he left & aftrwrds acceptd thr support?,negative
: dwayne allen destroyed brian cushing on the 1st down run. such a complete te of many great blocks,negative
"rodgers: """"i've read we sent dossiers to the fa on sterling/sturridge & having showdown talks with hodgson on sunday & all sorts of rubbish""""",negative
west indies pull off from the india tour after the 4th odi in dharamsala owing to pay dispute with their board.,neutral
taylor doesn't give a shit about my country even katy perry will be here tomorrow..katy perry,negative
justin bieber october 2: new photo of justin with lenny kravitz at...,neutral
"got asiata start of wk2, let him get two good games and sent him in a trade for a '15 2nd, same guy just offrd him bk for 3rd",neutral
it's friday so i'm washing my hair with loreal kids (the red one) and watching the katy perry movie,positive
"hi ,i see you're in parliament on tues.as someone who also wnt to an ace school,wld be gr8 to meet for coffee if you've time",positive
"when they said stoops has been """"chagrined by 3rd down problems"""" it sounded like they meant ou having problems.",negative
very unfair: west indies players to fly back on their own expense after the 4th odi in dharamsala (timesnow),negative
stoops says he appreciates uk allowing football program to host a thursday night game next season against auburn.,positive
"if youre gonna play the 4th line for only 5 mins, you might as well have kept orr and mclaren to fight",neutral
"i put brady as second-best qb in league still behind peyton, just ahead of brees at 3rd, rodgers 4th.",neutral
news alert : players to fly back on their own expense after the 4th odi in dharamsala.,neutral
asiata may have a tough time against det run d but i'd still lean him if i was playing it safe.,neutral
"this game been on my mind the moment i signed with ucla, can't wait for saturday !",positive
the fact that cbs is doing their sec game of the week in lexington on the 25th speaks volumes about what stoops has done at uk,neutral
we might as well bring back orr and mclaren if carlyle continues to play three lines. in my opinion he's not using kozun properly. 4th line?,negative
"he he he he """" : west indies players to fly back on their own expense after the 4th odi in dharamsala (timesnow)""""",negative
"if empire is the starting point then our history is the history of 1/3rd of the planet. nkrumah, gandhi, marley it all becomes our history..",neutral
"hm asks delhi police to ensure swachh bharat drive: on october 2, modi had paid a surprise visit to the mandir...",neutral
"note about rodgers having 0 comebacks after trailing by 9+ in 2nd half, flynn had 2 wins & a tie last yr w/ gb in same sit",neutral
this is just like watching a europa league game. bonus points for putting it on thursday night as well,neutral
no dany heatley at ducks practice. he won't be playing against the tomorrow.,negative
i think you're thinking of katy perry's last friday night? that vid is pretty funny. not really selling sex,positive
seriously not putting up with nicole's shit tomorrow cause all this work made me miss vampire diaries tonight,negative
"every thursday night game- the better qb has had huge games (ryan, rodgers, luck, manning). brady should have a nice night tonight!",positive
they sat on their hands. ebola spreads much more efficiently than hiv and is potentially just a mutation away from being airborne,negative
are england in the europa league? that's the only explanation for playing on a thursday night...,neutral
"when they said stoops has been """"chagrined by 3rd down problems"""" it sounded like they mean ou having problems.",negative
when i realized i missed the vampire diaries i real life sat there for a minute.,negative
i will never be okay with the fact i have to miss grey's and tvd every thursday night ..,negative
dishwasher repair canceled. ..sears coming out tuesday...grrrr...can't wait to see annabelle with david misty...,negative
this is impressive rt : dwayne allen destroyed brian cushing on the 1st down run. such a complete te.,positive
we held our own with rodgers and he's a better qb than cutler. our d just needs to get tackling 101 & coverages down by sunday,positive
wanna watch annabelle tomorrow but who the hell wants to hang out with me lol k,neutral
"stoops said he's going to suspend a player for the first half of saturday's game. someone asks if he wants to say who. stoops: """"not really.""""",neutral
you just gotta ignite the light and let it shine just own the night like the 4th of july - katy perry,positive
can we just talk about another video tomorrow you go nash and skylynn,positive
it may have not been the best idea to name our mascot the beaver...still better than ducks,neutral
"next: latest on the 2nd nurse to test positive for ebola, aaron rodgers meets his look-alike, & with your forecast.",neutral
may the saving light of christ shine in the darkness of ucla...amen.,positive
the report may force delhi police to register an fir in the case as none has been filed so far.,neutral
xtina and katy perry nominated for best albums of the year will they beat lady gaga once again? let's find out in february!,positive
live as if you were to die tomorrow. learn as if you were to live forever. gandhi,positive
"fri oct 17, sonic highways is on hbo tonight, also new episode of girl meets world on disney",neutral
im terrified of needles and hiv and sex can give hiv and condoms may protect from it,negative
game plan for the 2nd half. don't pass it to asiata.,negative
"ruto should declare tomorrow a holiday ya kuwelcome kamwana, after all how will we remember he was in-charge for 2days",positive
"alright players, i need help this week! start the red hot on fire tom brady for tonight? or keep aaron rodgers in for sunday?",neutral
teddy bridgewater with his 2nd int of the day. this one on asiata though. gotta make the catch.,neutral
james franklin spent part of his day attending parent-teacher conferences for his two daughters. out recruiting tomorrow.,neutral
defo going five guys and to watch annabelle tomorrow even if i have no one to go with hahaha,positive
3rd week of cfb rankings done.. i want to know what you guys like/dislike about them. what should i add? any other comments? email/tweet me!,neutral
"i'm off to see disney on ice with work on sunday, i am excited!",positive
"advertising is getting so aggressive, just saw a billboard asking """"will you get hiv today? will you get hiv tonight? how about tomorrow?""""",negative
the weakened can never eliminate. forgiveness may be the attribute from the strong -- gandhi,positive
so has ruto finished his 1st term you twitter constitution lawyers seems you've gone back to your daily hustles,negative
welcome to the friday express! aaaalllll aboard! the white house,positive
is disney infinity marvel an add on or standalone game? want to get it but can't figure out if i need the main disney game 1st,neutral
"'s europa league clash away at lille on oct 23 is now sold out. all 5,274 allocated tickets have gone say the club.",neutral
": the bubby brister memorial worst qb of the week goes to christian ponder, -16.82. sorry, kid. geno/vick have to be 2nd worst.",negative
who wants to go to the ducks game tomorrow at 7 home opener tickets are 32 each and its in the 400 lever,neutral
similarity between gandhi & modi: have you seen dandi march video clips? both are working through fast pace.,neutral
"christian ponder may be a third-string quarterback, but he will always be a winner for wifing up samantha.",positive
"if you aren't already, subscribe to nash's youtube channel! he's posting a new video with skylynn tomorrow!",neutral
my phone interview with disney world for the web design internship is tomorrow!,neutral
live as if you were going to die tomorrow. learn as if you were to live forever. - gandhi,positive
"new extended promo for the vampire diaries season 6 episode 4: """"black hole sun"""": stefan left enzo in quite the...",neutral
asif i just got sacked by everton for coming 6th reaching fa cup final and winning the europa league,negative
andre johnson did not practice today for the . arian foster limited. brian cushing out. all expected to play thursday.,neutral
"32 year old man rapes and infects two kids with hiv: a 32-year-old man, mr. terkura iorpuu, was on thursday ar...",negative
"just had a repeated 3x: something screamed across the sky at impossible speed. 3rd time, a crowd + br copeland wz at white house.",neutral
tomorrow annabelle with love,positive
absar is saying on ary news that parliament should do amendments so that ec may use the magnetic ink :) is he mad? laanat lafafa sahafi,negative
"aaron rodgers: good in the 4th qtr, but too cautious overall?",neutral
"it may not be the right fit for everyone, but prep therapy can prevent the spread of hiv, read here:",positive
"unusually it's a friday sitting in parliament. is bringing an eu referendum bill, i'm here to support!",positive
brian cushing is not listed as out for thursday's game. he did not participate in practice today. mistake was made inputting to the nfl site,neutral
new video comes out tomorrow!! i seriously can't wait especially since skylynn is going to be in it! they look so cute together!,positive
october 2: new photo of justin with lenny kravitz at...: october 2: new photo of justin with len...,neutral
october 2: new photo of justin with lenny kravitz at l'arc.,neutral
watching tvd while ishrat will be the death of me tomorrow,negative
"the pdf of the forward press magazine issue that delhi police illegally confiscated: read it, share it, save it.",neutral
"man rapes, infects lover's kids with hiv in benue state a 32-year-old man, mr. terkura iorpuu, was on thursday a...",neutral
bout to watch friday night lights for like the 3rd time. one of my favorite shows,positive
"who will be narendra modi's choice for the post of cabinet secretary?: new delhi, oct 17: soon, narendr...",neutral
i'm getting ready for annabelle tomorrow night- i hope i'll get a good night of sleep tonight.,positive
katy perry -last friday night just came on the music video channel. is this a sign or something,neutral
you hate it because it was a call against your boyfriend james franklin. remember you had them ranked 15th!!! lol,negative
griswold reels off 7 straight to go up 17-16 on tri-center in 3rd set. mclaren has 6 more kills in the frame and owns 19 total so far.,neutral
prime minister narendra modi met top military officers at the defence ministry war room in delhi on friday.,neutral
"start two engineering branches first time in the world (1)water (2) garbage utilisation.it may be supprt swachh bharat ,campaign.",neutral
not going to be able to watch tvd live!!!!! i have two fucking tests tomorrow and a lit homework. fml,negative
"3rd time at disney land this weekend and if thunder mountain is closed again, i'm gonna drive the fucker myself.",negative
"people infected with hiv may have weight loss, fatigue, counseling may be given before the test, after getting the resul...",negative
a rep from ucla will be at the pilot center tomorrow during lunch. see you there!,neutral
whos going to katy perry on the 8th?!,neutral
pac 12 play of the week in cfb on thursday night at . 66% winners last 33 cfb plays!,neutral
"the third leading receiver in the b1g didn't see much of the field on sat, and james franklin didn't really say why:",neutral
landry and roberts are out there too. would you cut asiata for a 2nd wr for flex or just start jhill cin? also down jennings.,neutral
"reading fourth and long and it is so spot on, great look forward on the state of cfb. mega millions is friday ?",positive
"david coulthard says fernando alonso may have lost some leverage in negotiations with mclaren, adding that merc...",neutral
ok.... james franklin may not be a good coach in the big10... constant questionable calls.. and management issues,negative
the big showdown nov 10 :-) are you guys coming to vancouver for the ducks game?,positive
"good point, i'd do that but i already wasted a dang rb spot with asiata on thursday lol.",positive
when it comes to thursday night football this makes the europa league look top fucking notch,negative
"we may have to look at the possibility of a hung parliament, udc and bcp may collectively get a combined simple...",neutral
"in europa league he would play thursday then sunday, isn't this the same?",neutral
this tnf game will be brian cushing's 1st time going against andrew luck.,neutral
i got ducks game tomorrow. diana called me and said she will be down there.,neutral
"this fine thing sounds like the ejection rule in cfb. yes the ejection may be called back, but hey, you still get the penalty!",negative
alpha sigma is partaking the walk to end hiv on october 25. please support our efforts by making a donation.,neutral
"on thursday night game helping recruiting, stoops said: """"i think it helps.""""",positive
the west indies team will pull out of the 5th odi after it finishes playing the match at dharamsala.,neutral
"my 1st ducks game, only took 15yrs to get there! best day ever!",positive
get better . glad i got to talk to u tonight. i will have fun at disney tomorrow for you,positive
spur of the moment....going to san diego for the game tonight! psyched! ducks game tomorrow! great start to the weekend! =),positive
october 2: new photo of justin with lenny kravitz at...,neutral
tomorrow brings eu referendum bill back to parliament! hope labour & lib dems won't again try to block the public having a say,positive
even with this injury the fact that its thursday and i can watch vampire diaries makes me happy.,positive
"rodgers just confirmed that both allen and can are fit, and will be back in the squad for sunday's trip to qpr.",positive
"tomorrow, i want everyone to tell me """"happy birthday lenny"""" because i'm lenny kravitz",positive
"stoops admits he wouldn't believe they'd be 2nd in the country in interceptions. """"i gotta be honest there.""""",negative
forgot it was thursday so i missed another episode of tvd... i give up on life,negative
stoops got the record 10th win against saxet!,neutral
"we are going for our third straight win today, and if christian ponder is locked in an attic somewhere, we'll be all alone in 1st!",positive
looks like the defense will be getting a a on sunday. my hypothesis? aaron rodgers will be eating a lot of mud pies.,positive
us expands ebola screenings at airports an official of the white house said on friday in washington that five in...,neutral
loved subtweeting ur tweets about how ugly katy perry was in 9th grade,positive
manchester united want to sign aston villa duo fabian delph & ron vlaar when the transfer window opens in january.,neutral
"i'm going to disney world on october 3rd so if you wanna come on down, come on down.",neutral
i'm thinking the same thing. they may try it like they did ucla.,neutral
i'm nervous about a dns possibility for tomorrow. hip pain post half. 5k might not be wise to run right before disney trip. :(,negative
for securing the historic vote in parliament on monday to recognise palestine.,neutral
cool shot from austin city limits festival on saturday with and skrillex,positive
"as the sun slowly sets here in dharamsala, so does kohli's dip in form along with it...what a ton...well played kohli",positive
doubt game be on saturday tbh ducks is one of the goal mouths,neutral
pm to address top military commanders tomorrow: prime minister narendra modi will interact with the country's ...,neutral
ucla study shows why one of the biggest obamacare fears may not come to pass - california healthline,neutral
"if the nfl wants better thursday games, they'll need to get qbs other than christian ponder and ryan fitzpatrick playing",negative
"if they question you about nov just say thanksgiving, it's the white house, they'll understand & pardon you and a turkey",positive
fabian delph loves a tackle and i can see him coming out from the start with some fouls. fabian delph 1st player carded /1 or anytime /1,positive
it was unnecessary drama; cord about uhuru hand over to ruto in parliamentary debate on uhuru address on oct 6,negative
may be you are unfit for swachh bharat,negative
"whatever else may go on there, to a number of people, the white house is still a home....",positive
"i swear, the night before i leave for an away football weekend, i can't sleep. it's like grown up-lotsa beer-12th man towel disney world",neutral
"manchester united want to sign aston villa's fabian delph, and ron vlaar, when the transfer window opens in january.( )",neutral
"great cooking class on nov 2, led by refugee chefs! organised by the , hosted by and parliament on king.",positive
similarity between gandhi & modi: have you seen dandi march video clips? both r working through fast pace,neutral
4th down at your own 2 and james franklin takes a timeout to save the delay penalty,neutral
"i'm going to sam smith at austin city limits festival in austin, tx - oct 10",neutral
yeah i trotted out the struggle team of hillman and asiata on sunday lol,neutral
just informed my mother of the fact that i'm skipping school tomorrow to binge watch vampire diaries,neutral
friday night lights is one of the /cutest/ shows i've seen.,positive
hey there my bro may you help shed like on the presidency issue in your country .what's going on re: uhuru kenyatta and ruto?,positive
"the icc's dilemma in uhuru, ruto cases: last week, uhuru kenyatta made history. on tuesday, he...",positive
"last match of the tour simply outstanding, dramatic dharamsala ! india 330-6, 50 overs 20th odi...",neutral
i won the 2nd star in my mclaren 12c gt3 se in . download free!,positive
"i've not actually tried the mclaren, but i came 5th in the toro rosso, would have been 4th without a mistake.",neutral
my is friday night lights by h.g. bissinger. the true life book that launched the amazing television show.,positive
similarity between gandhi & modi: have you seen dandi march video clips? both r working through pace.,positive
if anybody remembers nostradamus and his predictions. i think the mysterious leader described by him may be narendra modi.,neutral
"swachh bharat: c'mon, it's time to come clean - writes",positive
sunday - walking dead monday - gotham wednesday - the 100 thursday - vampire diaries just living life to the fullest,positive
subscribe to nash's channel to see when his new youtube video with skylynn is uploaded tomorrow!,neutral
"tomorrow is the day ladies & gentlemen, please all hail the vampire diaries is on tom",positive
now i don't have the conflict between watching game 6 and the lsu vs. uk game on saturday. staying positive,positive
i've waited a long time to meet you off the field...tomorrow i get to interview you. welcome to ole miss!,positive
red bull will be the drink of choice after work tomorrow,positive
vettel announces that he will use his 6th full engine in austin and he won't take part in qualy beacause he will start from pitlane,neutral
everyone wanna skip work/school tomorrow and have a bulls party to get hyped for the season?,positive
need some 7th inning magic if we hit kershaw twice in the 7th inning to win games we can do it to anybody,positive
vettel will use 6th engine in austin. he already announced not to take part in qualifying cause he will start from pitlane anyway.,neutral
aaron samuels asked cady heron in math class what day it was. and cady responded with october 3rd :d,neutral
"i may not like the seahawks as a team, but russell wilson is the real deal when it comes to role models.",neutral
"when i was a kid, my dad and i would go to kauffman stadium every saturday to watch the royals. even when they were away.",neutral
"in the playoffs, there are no favourites. - speaking on ahead of tomorrow's clash with the bulls!",neutral
it's october third. the day that aaron samuels talked to cady. we still need a viewing party.,neutral
"i feel really compelled to write some oct 3rd fanfic where aaron samuels' dies on oct 3rd and his last words are """"what day is it?""""",neutral
"i watched cowboys totally manhandle seahawks sunday. score was way, way closer than the game on the field.",neutral
